,market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id,linear_ests
4659,4.0,2015-02-20 19:12:05,326,2240,78.0,78.0,123.0,872.0,186902,3638.0
4660,4.0,2015-02-18 20:19:34,326,1450,87.0,83.0,139.0,660.0,27462,3505.0
4661,4.0,2015-02-19 00:32:24,326,2502,33.0,32.0,43.0,403.0,6575,2541.0
4662,4.0,2015-02-22 01:47:59,326,2515,89.0,85.0,184.0,817.0,37443,4609.0
4663,4.0,2015-02-23 21:54:09,326,4490,48.0,35.0,40.0,359.0,180660,2107.0
4664,4.0,2015-02-19 19:11:32,326,1725,65.0,64.0,120.0,452.0,74890,3401.0
4665,4.0,2015-02-22 02:23:38,326,1775,99.0,98.0,222.0,768.0,119445,5075.0
4666,4.0,2015-02-21 23:00:26,326,1659,43.0,39.0,51.0,554.0,177499,2656.0
4667,4.0,2015-02-19 05:58:12,326,1095,17.0,16.0,14.0,655.0,108880,2658.0
4668,4.0,2015-02-19 00:30:34,326,4490,33.0,32.0,43.0,329.0,217584,2449.0
4669,4.0,2015-02-22 01:40:52,326,2330,90.0,89.0,190.0,623.0,91093,4449.0
4670,4.0,2015-02-19 02:49:10,326,2425,110.0,109.0,164.0,871.0,35618,3674.0
4671,4.0,2015-02-20 01:12:52,326,2755,90.0,68.0,82.0,639.0,73493,2305.0
4672,4.0,2015-02-19 00:53:06,326,2100,58.0,57.0,73.0,469.0,170749,2604.0
4673,2.0,2015-02-24 04:45:06,1906,1997,31.0,31.0,35.0,561.0,78323,2560.0
4674,2.0,2015-02-25 03:00:51,1906,4841,53.0,41.0,57.0,834.0,48408,2870.0
4675,2.0,2015-02-20 03:04:37,1906,2346,74.0,50.0,87.0,690.0,140371,2858.0
4676,2.0,2015-02-22 04:56:02,1906,2546,26.0,26.0,49.0,292.0,249261,2655.0
4677,2.0,2015-02-20 02:29:12,1906,4146,75.0,57.0,80.0,848.0,167544,2838.0
4678,2.0,2015-02-21 03:56:26,1906,3346,62.0,61.0,96.0,382.0,162014,2828.0
4679,3.0,2015-02-24 00:37:35,6007,2715,,,,277.0,112981,
4680,3.0,2015-02-20 00:48:59,6007,1705,,,,676.0,153105,
4681,3.0,2015-02-21 02:11:24,6007,2620,,,,300.0,214847,
4682,3.0,2015-02-24 00:13:44,6007,1316,,,,552.0,119026,
4683,3.0,2015-02-22 20:53:13,3074,1100,6.0,3.0,3.0,524.0,235170,2819.0
4684,3.0,2015-02-19 03:39:48,4466,1186,44.0,42.0,40.0,271.0,209405,2284.0
4685,3.0,2015-02-18 20:14:39,4466,1514,23.0,23.0,28.0,455.0,105006,2798.0
4686,3.0,2015-02-21 03:25:42,4466,1803,58.0,57.0,58.0,333.0,159468,2369.0
4687,3.0,2015-02-21 02:16:15,4466,2704,59.0,57.0,58.0,337.0,50167,2354.0
4688,3.0,2015-02-22 01:28:38,4466,2996,36.0,35.0,33.0,524.0,6908,2654.0
4689,3.0,2015-02-19 20:13:46,4466,3500,23.0,23.0,25.0,869.0,186929,3249.0
4690,6.0,2015-02-24 01:36:04,3728,2385,,,,183.0,140173,
4691,6.0,2015-02-25 02:21:22,3728,7440,,,,497.0,120070,
4692,4.0,2015-02-21 02:33:06,6812,1600,138.0,136.0,236.0,513.0,48569,4034.0
4693,4.0,2015-02-21 02:58:15,6812,2700,143.0,142.0,253.0,490.0,114393,4229.0
4694,4.0,2015-02-25 01:23:54,6812,8400,89.0,89.0,127.0,702.0,35585,3222.0
4695,4.0,2015-02-22 01:35:32,6812,4600,89.0,85.0,184.0,227.0,147463,3874.0
4696,4.0,2015-02-21 02:18:18,6812,7900,130.0,129.0,221.0,110.0,37970,3416.0
4697,4.0,2015-02-21 01:22:57,6812,1400,100.0,78.0,149.0,211.0,220352,2939.0
4698,4.0,2015-02-21 04:43:35,6175,915,11.0,11.0,14.0,467.0,138446,2575.0
4699,4.0,2015-02-21 05:27:36,6175,1337,14.0,13.0,14.0,153.0,37216,2112.0
4700,4.0,2015-02-22 04:15:48,6175,1150,10.0,10.0,17.0,360.0,228000,2533.0
4701,6.0,2015-02-18 19:07:52,1154,1400,,,,0.0,33648,
4702,2.0,2015-02-22 04:37:38,6865,3244,101.0,99.0,151.0,584.0,215763,3231.0
4703,2.0,2015-02-25 00:12:09,6865,1308,36.0,36.0,39.0,812.0,121852,2826.0
4704,2.0,2015-02-20 01:55:32,6865,1499,126.0,110.0,140.0,274.0,144457,2045.0
4705,2.0,2015-02-24 02:09:14,6865,3696,112.0,83.0,103.0,371.0,78113,1833.0
4706,2.0,2015-02-23 01:41:13,6865,1347,129.0,82.0,120.0,457.0,198818,1977.0
4707,2.0,2015-02-23 01:44:25,6865,1797,129.0,82.0,120.0,469.0,74377,1992.0
4708,2.0,2015-02-18 23:27:41,6865,1547,27.0,26.0,37.0,554.0,114141,2706.0
4709,2.0,2015-02-24 17:33:17,6865,1069,8.0,7.0,12.0,746.0,147010,2913.0
4710,2.0,2015-02-25 03:44:32,6865,2122,100.0,99.0,130.0,417.0,24228,2594.0
4711,2.0,2015-02-22 02:15:02,6865,1898,139.0,134.0,245.0,737.0,92449,4446.0
4712,3.0,2015-02-24 01:34:19,372,910,36.0,32.0,33.0,601.0,73432,2770.0
4713,3.0,2015-02-22 00:54:39,372,1740,24.0,23.0,22.0,811.0,20104,3093.0
4714,3.0,2015-02-22 21:31:25,372,2445,26.0,25.0,31.0,925.0,206786,3375.0
4715,3.0,2015-02-23 01:33:12,372,885,50.0,46.0,46.0,916.0,37452,3070.0
4716,2.0,2015-02-22 20:07:08,1311,2206,74.0,70.0,70.0,509.0,126930,2134.0
4717,2.0,2015-02-24 02:03:58,1311,1887,111.0,78.0,95.0,670.0,194758,2088.0
4718,2.0,2015-02-22 01:19:52,1311,1517,94.0,93.0,155.0,602.0,156832,3516.0
4719,2.0,2015-02-19 19:31:15,1311,3839,58.0,44.0,70.0,496.0,129261,2608.0
4720,2.0,2015-02-25 05:22:37,1311,2419,44.0,43.0,46.0,974.0,59715,2972.0
4721,4.0,2015-02-22 02:19:33,1311,2919,139.0,134.0,245.0,676.0,79686,4423.0
4722,2.0,2015-02-22 21:28:52,1311,999,66.0,64.0,76.0,529.0,108284,2485.0
4723,2.0,2015-02-19 20:41:58,4696,500,51.0,49.0,59.0,247.0,2318,2167.0
4724,4.0,2015-02-20 02:47:53,3402,1295,118.0,112.0,175.0,100.0,186430,2772.0
4725,4.0,2015-02-22 04:42:42,3402,2440,64.0,62.0,106.0,376.0,195443,3041.0
4726,4.0,2015-02-22 02:15:41,3402,895,99.0,97.0,212.0,1065.0,165266,5238.0
4727,4.0,2015-02-23 01:14:05,3402,7860,73.0,71.0,102.0,1018.0,124511,3517.0
4728,4.0,2015-02-23 00:53:42,3402,4975,59.0,57.0,73.0,791.0,207109,2985.0
4729,5.0,2015-02-21 03:44:43,5214,1450,60.0,59.0,109.0,677.0,94116,3760.0
4730,5.0,2015-02-19 04:41:07,5214,1900,43.0,28.0,28.0,262.0,9630,2057.0
4731,5.0,2015-02-20 20:15:57,5214,1500,35.0,30.0,43.0,582.0,47881,2920.0
4732,5.0,2015-02-20 03:57:35,5214,3550,53.0,38.0,55.0,259.0,165440,2366.0
4733,5.0,2015-02-25 02:19:38,5214,3635,47.0,49.0,72.0,520.0,223119,3097.0
4734,5.0,2015-02-21 03:21:44,5214,3200,63.0,62.0,114.0,399.0,248013,3441.0
4735,4.0,2015-02-25 00:13:20,3770,3035,23.0,23.0,34.0,1064.0,86547,3429.0
4736,4.0,2015-02-20 02:57:07,3770,6515,117.0,116.0,193.0,569.0,12961,3733.0
4737,4.0,2015-02-22 01:57:53,3770,3230,94.0,92.0,195.0,261.0,174635,4006.0
4738,4.0,2015-02-20 01:03:38,3770,13830,78.0,56.0,59.0,427.0,218655,1867.0
4739,4.0,2015-02-20 01:49:32,3770,4585,110.0,105.0,143.0,507.0,163579,2800.0
4740,4.0,2015-02-22 02:11:10,3770,2635,97.0,94.0,198.0,697.0,93873,4541.0
4741,4.0,2015-02-23 04:01:39,3770,2535,88.0,62.0,109.0,881.0,46370,3263.0
4742,2.0,2015-02-20 22:51:52,4861,7000,26.0,15.0,16.0,684.0,129465,2514.0
4743,2.0,2015-02-22 20:15:21,4861,5000,32.0,32.0,42.0,862.0,243121,3057.0
4744,2.0,2015-02-22 21:03:55,4861,3000,39.0,38.0,40.0,740.0,216820,2685.0
4745,1.0,2015-02-22 16:12:03,6381,585,2.0,0.0,0.0,357.0,49202,2827.0
4746,1.0,2015-02-19 01:11:37,6381,1440,5.0,5.0,7.0,353.0,100222,2879.0
4747,4.0,2015-02-18 16:23:27,6381,1211,13.0,8.0,12.0,296.0,201314,2301.0
4748,1.0,2015-02-24 18:08:50,6381,1275,6.0,0.0,0.0,294.0,208017,2670.0
4749,2.0,2015-02-21 00:26:31,3486,3025,45.0,45.0,73.0,383.0,1318,2780.0
4750,2.0,2015-02-21 22:18:18,3486,2598,71.0,60.0,78.0,865.0,149775,2875.0
4751,2.0,2015-02-20 03:12:19,3486,2268,140.0,113.0,165.0,675.0,193886,2783.0
4752,2.0,2015-02-22 02:00:28,3486,3899,129.0,126.0,233.0,548.0,212282,4204.0
4753,2.0,2015-02-20 01:31:31,3486,1099,105.0,95.0,104.0,932.0,144728,2609.0
4754,2.0,2015-02-18 19:49:46,3486,1309,54.0,47.0,80.0,626.0,92950,3042.0
4755,4.0,2015-02-19 20:44:54,3805,2100,47.0,40.0,42.0,863.0,246033,2763.0
4756,5.0,2015-02-19 01:40:43,6858,3590,40.0,25.0,24.0,443.0,23949,2277.0
4757,5.0,2015-02-22 01:34:30,6858,9860,45.0,43.0,77.0,1160.0,161338,4081.0
4758,5.0,2015-02-21 03:30:36,6858,1695,64.0,64.0,110.0,76.0,25930,2920.0
4759,1.0,2015-02-24 04:37:25,6534,1845,15.0,15.0,19.0,77.0,209801,2527.0
4760,1.0,2015-02-22 04:48:19,6534,2865,25.0,25.0,25.0,625.0,180027,3074.0
4761,1.0,2015-02-22 02:47:12,6534,2720,29.0,29.0,28.0,688.0,246776,3111.0
4762,1.0,2015-02-21 02:44:30,6534,2300,28.0,28.0,35.0,557.0,106019,3123.0
4763,1.0,2015-02-20 02:47:16,6534,2290,29.0,29.0,27.0,247.0,80624,2540.0
4764,1.0,2015-02-19 21:09:34,6534,1645,18.0,18.0,17.0,439.0,50391,2856.0
4765,1.0,2015-02-20 02:59:36,6534,2940,30.0,29.0,28.0,557.0,244463,2928.0
4766,4.0,2015-02-25 04:44:23,6345,1298,48.0,44.0,51.0,629.0,67315,2617.0
4767,4.0,2015-02-22 02:16:48,6345,2247,83.0,79.0,153.0,562.0,71035,3788.0
4768,4.0,2015-02-22 23:13:10,6345,1945,35.0,33.0,31.0,696.0,184172,2603.0
4769,4.0,2015-02-23 20:25:44,6345,1047,56.0,56.0,95.0,713.0,4335,3423.0
4770,4.0,2015-02-22 01:23:14,6345,2346,45.0,45.0,88.0,480.0,99409,3274.0
4771,4.0,2015-02-21 19:19:21,6345,2546,32.0,32.0,44.0,677.0,239082,2923.0
4772,4.0,2015-02-22 00:54:29,6345,1398,32.0,30.0,58.0,651.0,11202,3203.0
4773,4.0,2015-02-20 01:00:07,6345,9732,41.0,40.0,56.0,777.0,54216,3073.0
4774,4.0,2015-02-21 02:14:10,6345,1945,93.0,92.0,165.0,696.0,47823,3927.0
4775,4.0,2015-02-22 21:13:27,6345,2546,57.0,44.0,48.0,711.0,65103,2479.0
4776,1.0,2015-02-23 01:18:06,5433,3329,18.0,18.0,16.0,570.0,47833,2998.0
4777,1.0,2015-02-20 02:42:54,5433,2378,30.0,25.0,23.0,763.0,219194,3105.0
4778,1.0,2015-02-25 02:22:03,5433,2734,15.0,15.0,22.0,687.0,218440,3351.0
4779,1.0,2015-02-21 21:22:46,5433,1144,12.0,12.0,14.0,734.0,231561,3318.0
4780,2.0,2015-02-22 19:26:10,5433,2384,9.0,9.0,8.0,151.0,181918,2053.0
4781,1.0,2015-02-19 03:34:15,5433,795,25.0,25.0,34.0,765.0,107105,3440.0
4782,1.0,2015-02-25 02:50:29,5433,3086,16.0,16.0,31.0,589.0,169354,3395.0
4783,1.0,2015-02-21 02:23:02,5433,3832,30.0,30.0,33.0,574.0,74319,3049.0
4784,1.0,2015-02-25 03:56:15,5433,1864,21.0,23.0,24.0,633.0,46641,3154.0
4785,1.0,2015-02-19 02:02:37,5433,1044,21.0,21.0,23.0,673.0,162687,3196.0
4786,1.0,2015-02-24 22:22:19,5433,1390,13.0,13.0,10.0,788.0,19235,3273.0
4787,1.0,2015-02-23 18:52:21,884,2472,2.0,1.0,1.0,485.0,661,3001.0
4788,1.0,2015-02-22 17:43:57,884,1249,6.0,2.0,2.0,419.0,235677,2855.0
4789,5.0,2015-02-20 21:16:21,5370,1555,15.0,12.0,13.0,400.0,168271,2567.0
4790,5.0,2015-02-22 02:34:24,5370,4045,25.0,24.0,51.0,447.0,82636,3159.0
4791,5.0,2015-02-22 20:32:37,5370,2190,14.0,12.0,13.0,652.0,138580,2900.0
4792,5.0,2015-02-18 22:01:30,5370,1490,8.0,4.0,4.0,302.0,239736,2444.0
4793,5.0,2015-02-19 21:59:37,5370,1805,10.0,8.0,8.0,246.0,47040,2393.0
4794,1.0,2015-02-23 19:57:29,2103,1300,20.0,20.0,31.0,396.0,158010,3049.0
4795,1.0,2015-02-25 02:54:03,2103,1600,44.0,44.0,62.0,902.0,21201,3707.0
4796,1.0,2015-02-23 20:42:27,2103,3100,21.0,21.0,32.0,201.0,189008,2801.0
4797,1.0,2015-02-19 02:19:20,2103,2150,47.0,45.0,58.0,189.0,41534,2668.0
4798,1.0,2015-02-23 02:59:24,2103,2450,47.0,47.0,83.0,815.0,42912,3968.0
4799,1.0,2015-02-19 03:53:01,2103,2400,48.0,46.0,68.0,853.0,200953,3682.0
4800,,2015-02-19 18:53:48,2103,675,9.0,9.0,10.0,396.0,102255,
4801,4.0,2015-02-21 03:02:43,1858,2724,100.0,99.0,180.0,442.0,48867,3746.0
4802,4.0,2015-02-19 02:24:59,1858,2475,96.0,92.0,127.0,354.0,43803,2631.0
4803,4.0,2015-02-22 04:15:15,1858,2531,64.0,61.0,108.0,200.0,16409,2871.0
4804,4.0,2015-02-22 04:42:35,1858,2022,57.0,57.0,93.0,263.0,242655,2794.0
4805,4.0,2015-02-21 02:26:17,1858,4077,96.0,94.0,166.0,160.0,114405,3208.0
4806,4.0,2015-02-21 23:50:15,1858,2403,32.0,32.0,34.0,476.0,119820,2459.0
4807,4.0,2015-02-22 02:14:21,1858,5104,80.0,79.0,145.0,280.0,84528,3325.0
4808,4.0,2015-02-20 02:27:25,1858,2125,108.0,72.0,138.0,469.0,133864,2909.0
4809,4.0,2015-02-23 00:10:10,1858,3981,41.0,34.0,31.0,286.0,251985,1968.0
4810,4.0,2015-02-21 00:50:20,1858,5458,41.0,40.0,63.0,771.0,226403,3215.0
4811,5.0,2015-02-22 23:40:21,6831,415,15.0,9.0,7.0,335.0,165938,2378.0
4812,1.0,2015-02-19 04:57:17,6600,2200,10.0,8.0,8.0,228.0,16890,2626.0
4813,2.0,2015-02-20 03:08:41,459,2700,147.0,115.0,175.0,835.0,136698,3045.0
4814,2.0,2015-02-19 02:29:58,459,1950,118.0,93.0,138.0,586.0,13442,2663.0
4815,2.0,2015-02-23 01:42:48,459,9550,129.0,82.0,120.0,139.0,96153,1581.0
4816,2.0,2015-02-25 02:23:23,459,3200,103.0,90.0,129.0,692.0,58597,2917.0
4817,2.0,2015-02-21 03:17:52,459,4950,168.0,166.0,261.0,141.0,54848,3259.0
4818,2.0,2015-02-19 01:05:23,459,2650,70.0,57.0,57.0,152.0,232339,1579.0
4819,2.0,2015-02-21 01:36:10,459,4200,127.0,116.0,188.0,435.0,16691,3210.0
4820,2.0,2015-02-23 20:27:05,459,8300,49.0,49.0,90.0,215.0,169279,2828.0
4821,2.0,2015-02-23 19:46:54,6566,690,43.0,43.0,70.0,692.0,176935,3153.0
4822,2.0,2015-02-21 20:35:19,6566,175,77.0,76.0,106.0,827.0,178923,3199.0
4823,2.0,2015-02-20 19:55:19,6566,905,84.0,72.0,98.0,550.0,100998,2573.0
4824,2.0,2015-02-20 16:59:04,6566,445,10.0,10.0,14.0,815.0,95225,2982.0
4825,2.0,2015-02-19 20:24:20,6566,1440,66.0,60.0,79.0,930.0,145760,3075.0
4826,2.0,2015-02-18 15:53:15,6566,2815,2.0,0.0,3.0,712.0,130322,2843.0
4827,2.0,2015-02-20 22:01:47,6566,1830,62.0,33.0,35.0,776.0,139315,2206.0
4828,2.0,2015-02-20 17:20:22,6566,3480,10.0,10.0,19.0,480.0,65288,2671.0
4829,4.0,2015-02-21 16:24:58,6566,1105,12.0,12.0,14.0,882.0,28852,3066.0
4830,2.0,2015-02-20 02:18:57,3558,1990,105.0,87.0,120.0,390.0,22639,2330.0
4831,2.0,2015-02-22 21:32:57,3558,1855,52.0,49.0,48.0,674.0,166839,2444.0
4832,2.0,2015-02-20 21:21:45,3558,1150,45.0,39.0,39.0,235.0,198122,1910.0
4833,2.0,2015-02-24 20:05:25,3558,4035,49.0,32.0,29.0,56.0,18284,1443.0
4834,2.0,2015-02-19 19:55:51,3558,2310,47.0,41.0,54.0,436.0,53869,2428.0
4835,2.0,2015-02-22 23:51:42,3558,1040,36.0,35.0,38.0,187.0,82943,2033.0
4836,2.0,2015-02-22 21:52:50,3558,2850,51.0,34.0,33.0,505.0,97381,2035.0
4837,2.0,2015-02-25 02:33:18,3558,3125,90.0,66.0,101.0,310.0,179270,2262.0
4838,2.0,2015-02-25 04:16:59,3558,2345,57.0,41.0,51.0,947.0,138764,2804.0
4839,2.0,2015-02-23 20:58:21,3558,2470,39.0,39.0,65.0,361.0,159936,2740.0
4840,2.0,2015-02-19 20:35:09,3558,2131,58.0,53.0,65.0,803.0,55161,2823.0
4841,2.0,2015-02-22 23:17:45,6281,2755,25.0,23.0,20.0,584.0,21042,2440.0
4842,2.0,2015-02-23 01:52:32,6281,1490,54.0,37.0,59.0,356.0,73345,2325.0
4843,2.0,2015-02-23 19:44:14,6281,1495,36.0,36.0,55.0,777.0,85477,3124.0
4844,2.0,2015-02-18 19:33:33,5107,1079,47.0,34.0,40.0,509.0,125980,2267.0
4845,2.0,2015-02-20 20:54:33,5107,848,54.0,47.0,58.0,612.0,37398,2554.0
4846,2.0,2015-02-24 20:20:12,5107,1253,47.0,36.0,37.0,548.0,232244,2238.0
4847,2.0,2015-02-20 19:24:53,5107,1476,51.0,50.0,73.0,537.0,85680,2820.0
4848,2.0,2015-02-20 20:19:24,5107,849,63.0,50.0,55.0,374.0,112674,1997.0
4849,2.0,2015-02-20 01:50:37,5107,1807,59.0,59.0,71.0,549.0,222756,2574.0
4850,2.0,2015-02-23 20:16:04,5107,849,43.0,43.0,65.0,539.0,11871,2856.0
4851,2.0,2015-02-22 21:50:25,5107,1839,40.0,40.0,44.0,717.0,197208,2708.0
4852,2.0,2015-02-23 19:27:24,5107,1278,29.0,28.0,43.0,548.0,20173,2774.0
4853,,2015-02-23 20:38:24,5107,2365,40.0,40.0,64.0,509.0,225399,
4854,4.0,2015-02-21 17:33:15,3429,2560,14.0,10.0,14.0,1035.0,103319,3231.0
4855,4.0,2015-02-21 20:25:24,3429,1595,57.0,50.0,68.0,936.0,70370,3146.0
4856,4.0,2015-02-19 17:48:22,3429,1125,9.0,4.0,4.0,248.0,113946,2176.0
4857,4.0,2015-02-24 16:21:51,3429,1025,6.0,2.0,1.0,1002.0,70053,3123.0
4858,4.0,2015-02-20 20:42:30,3429,1720,70.0,55.0,69.0,936.0,39618,2878.0
4859,4.0,2015-02-19 00:19:11,3429,2028,26.0,28.0,30.0,358.0,15148,2372.0
4860,4.0,2015-02-19 19:32:40,3429,4690,61.0,59.0,92.0,170.0,243203,2565.0
4861,4.0,2015-02-22 17:50:28,3429,1750,10.0,10.0,12.0,812.0,169663,2989.0
4862,6.0,2015-02-21 22:52:15,1388,1425,,,,1005.0,135051,
4863,6.0,2015-02-20 02:44:41,1388,1680,,,,746.0,154820,
4864,6.0,2015-02-18 19:24:01,1388,1360,,,,896.0,157081,
4865,6.0,2015-02-23 01:11:32,1388,899,,,,490.0,218548,
4866,6.0,2015-02-22 22:24:08,1388,1400,,,,737.0,62686,
4867,6.0,2015-02-18 19:31:35,1388,3145,,,,552.0,178967,
4868,6.0,2015-02-20 00:58:15,1388,4540,,,,370.0,194933,
4869,1.0,2015-02-22 20:18:07,4845,2950,21.0,21.0,26.0,728.0,90071,3329.0
4870,1.0,2015-02-22 20:26:18,4845,1525,20.0,20.0,31.0,897.0,128226,3672.0
4871,1.0,2015-02-25 02:24:12,4845,2335,42.0,41.0,42.0,757.0,60080,3159.0
4872,1.0,2015-02-25 02:37:08,4845,2575,45.0,45.0,64.0,236.0,43238,2894.0
4873,1.0,2015-02-19 02:31:29,4845,3100,49.0,49.0,55.0,335.0,9136,2719.0
4874,1.0,2015-02-20 00:46:56,4845,2875,21.0,19.0,15.0,337.0,205024,2621.0
4875,4.0,2015-02-20 02:25:51,4428,4895,115.0,112.0,182.0,664.0,78469,3683.0
4876,4.0,2015-02-19 19:52:58,4428,2350,92.0,89.0,174.0,256.0,11825,3611.0
4877,4.0,2015-02-24 20:53:32,4428,5330,65.0,64.0,77.0,364.0,244476,2373.0
4878,4.0,2015-02-24 01:22:34,4428,4095,72.0,72.0,87.0,527.0,136032,2598.0
4879,4.0,2015-02-21 03:41:11,4428,5295,130.0,125.0,208.0,783.0,190689,4004.0
4880,2.0,2015-02-18 19:58:55,413,1118,59.0,45.0,54.0,729.0,127080,2530.0
4881,2.0,2015-02-20 19:57:19,413,1038,62.0,58.0,81.0,583.0,238162,2778.0
4882,2.0,2015-02-18 19:47:20,413,870,56.0,45.0,60.0,453.0,110602,2374.0
4883,2.0,2015-02-20 20:46:32,413,1328,55.0,42.0,54.0,882.0,173429,2820.0
4884,2.0,2015-02-18 20:48:32,413,1237,47.0,37.0,42.0,952.0,201793,2841.0
4885,2.0,2015-02-23 18:49:32,413,2225,15.0,13.0,15.0,827.0,58881,2900.0
4886,2.0,2015-02-23 20:29:50,413,1276,41.0,41.0,67.0,345.0,25152,2710.0
4887,1.0,2015-02-22 00:27:03,5290,2570,25.0,25.0,25.0,867.0,62668,3375.0
4888,1.0,2015-02-22 18:00:56,5290,850,16.0,14.0,18.0,315.0,243262,2789.0
4889,1.0,2015-02-24 23:01:03,5290,1715,16.0,6.0,5.0,126.0,250613,2331.0
4890,1.0,2015-02-20 01:01:55,5290,850,23.0,23.0,29.0,315.0,32062,2826.0
4891,4.0,2015-02-19 19:40:35,326,2100,88.0,85.0,167.0,177.0,9464,3469.0
4892,4.0,2015-02-19 01:09:01,326,1195,79.0,78.0,103.0,413.0,71581,2620.0
4893,4.0,2015-02-20 03:39:43,326,950,108.0,94.0,160.0,338.0,87250,3066.0
4894,4.0,2015-02-18 20:01:25,326,1995,79.0,77.0,129.0,658.0,168667,3487.0
4895,5.0,2015-02-19 03:16:07,326,3819,106.0,93.0,155.0,565.0,210785,3470.0
4896,4.0,2015-02-19 20:45:57,326,3795,101.0,81.0,101.0,321.0,69963,2011.0
4897,4.0,2015-02-19 21:49:32,326,2437,42.0,40.0,49.0,655.0,63447,2752.0
4898,4.0,2015-02-19 02:07:39,326,2430,111.0,109.0,139.0,675.0,240298,2877.0
4899,4.0,2015-02-24 23:13:59,326,2225,20.0,19.0,19.0,501.0,106115,2494.0
4900,4.0,2015-02-19 05:20:55,326,2395,31.0,24.0,23.0,438.0,191404,2251.0
4901,4.0,2015-02-20 05:19:08,326,1450,38.0,36.0,47.0,453.0,74561,2563.0
4902,4.0,2015-02-22 01:20:22,326,4375,84.0,83.0,162.0,310.0,231985,3620.0
4903,4.0,2015-02-19 00:39:06,326,4090,41.0,40.0,51.0,631.0,241799,2784.0
4904,4.0,2015-02-23 02:15:18,326,2970,120.0,98.0,166.0,544.0,12166,3189.0
4905,4.0,2015-02-20 01:13:02,326,6490,90.0,68.0,82.0,545.0,165914,2188.0
4906,4.0,2015-02-25 01:05:03,326,2245,86.0,68.0,94.0,937.0,68841,3011.0
4907,4.0,2015-02-18 19:35:04,326,2585,79.0,74.0,150.0,681.0,4474,3985.0
4908,3.0,2015-02-24 02:28:58,372,1520,47.0,34.0,35.0,990.0,126957,3068.0
4909,3.0,2015-02-23 21:58:23,372,1740,18.0,18.0,18.0,911.0,205822,3284.0
4910,3.0,2015-02-20 20:33:57,372,1250,24.0,23.0,23.0,702.0,144800,2979.0
4911,3.0,2015-02-20 02:59:21,372,1720,37.0,37.0,44.0,617.0,70132,2971.0
4912,3.0,2015-02-22 03:25:23,372,3420,45.0,44.0,51.0,805.0,5185,3151.0
4913,3.0,2015-02-23 01:01:01,372,1085,34.0,30.0,28.0,727.0,178986,2873.0
4914,1.0,2015-02-18 17:52:00,187,595,1.0,1.0,2.0,439.0,106576,2984.0
4915,1.0,2015-02-21 03:20:19,3197,1099,11.0,7.0,6.0,672.0,61720,3123.0
4916,1.0,2015-02-19 00:30:14,3197,7487,6.0,10.0,2.0,415.0,123898,2795.0
4917,3.0,2015-02-21 02:29:28,3235,2390,7.0,7.0,8.0,178.0,136023,2448.0
4918,5.0,2015-02-21 01:39:33,135,2946,26.0,28.0,39.0,235.0,79179,2592.0
4919,1.0,2015-02-22 17:04:15,2873,899,14.0,12.0,9.0,496.0,244588,2875.0
4920,1.0,2015-02-20 18:17:31,2873,1654,12.0,12.0,13.0,331.0,23840,2794.0
4921,1.0,2015-02-22 01:47:58,2873,3335,55.0,50.0,51.0,692.0,239391,2954.0
4922,2.0,2015-02-19 05:15:04,1906,1698,29.0,24.0,25.0,558.0,191429,2429.0
4923,2.0,2015-02-19 02:22:56,1906,798,68.0,46.0,53.0,853.0,81094,2480.0
4924,2.0,2015-02-22 04:55:03,1906,1348,26.0,26.0,49.0,1068.0,244936,3622.0
4925,4.0,2015-02-21 02:42:37,1906,1948,64.0,64.0,118.0,747.0,150617,3745.0
4926,2.0,2015-02-23 01:38:46,1906,749,51.0,39.0,50.0,893.0,203321,2847.0
4927,2.0,2015-02-21 22:51:37,1906,2644,30.0,30.0,31.0,644.0,150585,2604.0
4928,2.0,2015-02-21 04:15:08,1906,3097,56.0,56.0,97.0,667.0,49462,3355.0
4929,2.0,2015-02-22 20:55:12,1906,2247,40.0,38.0,41.0,1068.0,20604,3095.0
4930,2.0,2015-02-21 20:41:53,2384,2230,45.0,45.0,61.0,587.0,198543,2777.0
4931,2.0,2015-02-22 04:17:29,2384,2480,35.0,35.0,51.0,835.0,66424,3137.0
4932,2.0,2015-02-20 05:06:54,2384,1290,35.0,34.0,35.0,538.0,77542,2432.0
4933,2.0,2015-02-24 04:52:28,2384,1290,31.0,31.0,36.0,549.0,174501,2566.0
4934,2.0,2015-02-20 20:30:51,2384,1790,60.0,39.0,58.0,837.0,71809,2771.0
4935,2.0,2015-02-23 03:11:35,2384,2575,64.0,57.0,72.0,738.0,200698,2746.0
4936,2.0,2015-02-21 19:59:14,2384,595,39.0,39.0,56.0,768.0,218280,3055.0
4937,2.0,2015-02-21 20:11:38,2384,3370,40.0,39.0,60.0,691.0,130121,3024.0
4938,2.0,2015-02-22 01:58:38,2384,4560,42.0,39.0,87.0,291.0,24952,3064.0
4939,2.0,2015-02-20 04:51:03,2384,1740,36.0,36.0,39.0,660.0,109969,2636.0
4940,2.0,2015-02-22 19:33:44,2384,1935,22.0,22.0,26.0,801.0,76053,2904.0
4941,2.0,2015-02-23 03:50:02,2384,1190,52.0,47.0,64.0,348.0,166028,2393.0
