market_id,created_at,store_id,subtotal,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration,delivery_id
6,2015-02-22 23:10:10,4095,3250,NA,NA,NA,861,184506
6,2015-02-23 03:37:31,4095,2005,NA,NA,NA,676,95340
6,2015-02-21 21:39:22,4095,975,NA,NA,NA,671,47936
6,2015-02-23 00:17:52,4095,2275,NA,NA,NA,881,113404
6,2015-02-23 21:28:08,4095,4775,NA,NA,NA,514,252030
6,2015-02-22 03:41:22,4095,1600,NA,NA,NA,589,40293
6,2015-02-21 23:31:42,4095,1175,NA,NA,NA,317,22568
2,2015-02-23 01:22:49,4943,5257,105,63,98,773,233175
2,2015-02-23 04:28:19,4943,1619,50,47,58,731,159582
2,2015-02-21 03:42:24,4943,1957,118,113,198,603,61820
2,2015-02-23 02:47:21,4943,1139,125,70,110,603,146687
2,2015-02-20 03:45:28,4943,2269,80,65,97,828,147739
2,2015-02-20 03:25:10,4943,2400,92,73,118,798,123310
4,2015-02-19 01:24:08,4501,2000,88,86,120,427,23886
4,2015-02-22 22:59:21,4501,5000,35,30,33,217,74536
4,2015-02-25 01:10:20,4501,2700,86,73,101,762,123751
4,2015-02-24 01:19:21,4501,3500,71,64,72,481,40099
4,2015-02-24 00:43:50,4501,23000,42,40,42,957,220849
4,2015-02-19 01:00:00,4501,6300,65,65,76,407,218338
4,2015-02-20 00:43:51,4501,6500,51,51,58,553,29831
4,2015-02-22 00:11:50,4501,11600,48,36,47,802,168526
4,2015-02-25 03:56:29,6151,1429,89,68,100,561,104079
4,2015-02-23 00:17:51,6151,3127,38,42,61,931,78225
1,2015-02-25 03:03:08,4700,1520,22,22,31,423,186725
1,2015-02-21 00:07:51,4700,3785,12,12,15,603,93312
1,2015-02-19 19:40:30,4700,11230,8,8,14,762,6387
1,2015-02-24 19:29:06,4700,6350,9,9,9,657,15750
1,2015-02-19 02:18:01,4700,1770,24,24,26,435,86982
1,2015-02-21 20:26:39,4700,2690,12,12,15,742,53041
1,2015-02-24 03:21:58,4700,2965,19,18,31,562,179659
1,2015-02-18 20:40:18,4700,7150,8,8,11,654,163632
1,2015-02-23 19:50:53,4700,3710,5,5,13,477,157729
1,2015-02-24 02:30:09,4700,3265,18,18,26,455,90063
2,2015-02-20 04:13:53,5087,4676,99,80,124,806,171486
1,2015-02-25 02:52:08,5615,1830,10,4,3,409,102034
1,2015-02-22 01:48:48,5615,4039,5,5,4,685,164274
4,2015-02-22 03:49:29,4998,3100,90,83,102,462,100245
4,2015-02-24 01:14:39,4998,2650,70,60,65,391,33945
4,2015-02-22 23:04:31,4258,2220,30,30,28,874,192447
4,2015-02-21 19:53:43,4258,1975,35,23,32,473,234611
4,2015-02-20 01:55:18,4258,1250,68,62,84,495,17273
4,2015-02-21 23:54:44,4258,1875,25,25,31,495,65132
4,2015-02-20 00:49:33,4258,3125,31,30,35,754,44323
4,2015-02-22 23:24:31,4258,1320,28,23,20,352,122716
4,2015-02-21 04:12:10,6445,1850,13,11,15,658,12383
4,2015-02-20 05:14:55,6445,1325,8,5,5,1055,22556
4,2015-02-19 03:56:09,6445,1750,13,11,10,606,47704
4,2015-02-23 00:30:19,6445,1450,7,4,5,747,197911
4,2015-02-21 02:28:09,6445,1075,14,13,15,515,201958
4,2015-02-24 00:05:16,6445,1175,10,6,6,515,59388
4,2015-02-24 03:13:36,6445,1236,24,9,27,639,138189
4,2015-02-19 04:36:55,6445,1400,14,8,7,508,178248
4,2015-02-23 00:32:34,6445,1775,7,4,5,528,151117
4,2015-02-22 20:04:10,6445,1650,6,6,9,606,57212
4,2015-02-23 00:23:53,6445,2106,8,6,18,652,226991
4,2015-02-20 05:26:52,6445,1150,6,3,2,392,189251
4,2015-02-24 05:03:21,239,1900,41,23,24,580,172249
4,2015-02-23 02:38:50,239,2600,120,99,169,466,155246
4,2015-02-19 03:34:01,239,7350,105,97,169,300,51383
4,2015-02-20 02:43:36,239,4500,114,110,168,622,130204
4,2015-02-20 03:37:31,239,4450,108,94,160,438,10005
4,2015-02-23 02:34:51,239,8100,121,93,170,429,240514
4,2015-02-24 05:08:03,239,2800,34,24,23,408,40092
1,2015-02-25 01:28:14,777,1468,71,68,78,471,59930
2,2015-02-25 02:03:23,777,1085,96,75,109,437,150731
2,2015-02-23 05:41:19,777,766,34,34,52,468,183884
2,2015-02-23 03:11:26,777,1763,137,129,182,513,224483
2,2015-02-21 04:51:38,777,916,107,105,137,546,39983
2,2015-02-22 21:15:40,777,827,68,68,87,598,144214
2,2015-02-22 18:57:57,777,1134,45,40,42,363,36796
2,2015-02-23 19:34:32,777,669,34,30,58,326,147726
2,2015-02-23 19:28:24,777,529,32,32,61,326,175711
2,2015-02-25 02:44:18,777,774,113,100,144,548,78933
5,2015-02-21 00:45:39,371,2200,28,13,24,769,3748
5,2015-02-20 19:21:59,371,2700,21,12,14,107,223116
5,2015-02-19 00:47:23,371,700,24,16,15,107,238088
5,2015-02-23 02:30:34,371,2200,52,35,57,459,123207
3,2015-02-22 00:33:55,5126,825,12,12,13,335,119025
3,2015-02-19 19:20:37,5126,924,8,8,8,885,136105
3,2015-02-18 21:10:08,5126,1107,10,13,13,279,91744
1,2015-02-22 21:19:41,3892,1800,15,14,13,383,249814
4,2015-02-19 19:17:00,6889,7699,69,68,120,624,84022
4,2015-02-20 04:16:10,6889,3750,78,58,89,595,210671
2,2015-02-19 01:37:23,6889,4654,100,100,140,1262,127854
4,2015-02-21 02:14:46,6889,3909,133,137,226,790,138134
4,2015-02-19 02:43:08,6889,10315,111,107,159,357,143885
4,2015-02-22 20:31:46,6889,2060,57,53,59,819,164176
4,2015-02-18 22:03:28,6889,2190,39,23,25,683,175817
4,2015-02-23 03:00:20,6889,1730,113,102,166,683,46930
1,2015-02-24 20:59:32,4117,1078,28,25,24,1064,90005
1,2015-02-22 17:34:18,1110,1210,1,1,1,336,87279
1,2015-02-22 16:16:22,1110,1310,1,1,0,365,47619
1,2015-02-21 17:19:42,1110,1230,2,1,1,615,170462
1,2015-02-21 17:03:30,1110,1345,1,0,0,615,35257
4,2015-02-22 05:04:05,5460,1215,52,52,86,510,14164
4,2015-02-20 06:40:38,5460,1074,5,4,4,480,125225
4,2015-02-20 02:27:15,5460,835,108,72,138,698,88378
4,2015-02-21 23:08:22,5460,1595,31,31,46,497,101162
4,2015-02-22 01:14:30,5460,528,39,39,81,340,121558
4,2015-02-19 00:24:15,5460,1087,24,24,30,332,16678
6,2015-02-22 20:00:37,903,4352,NA,NA,NA,956,249777
1,2015-02-21 05:35:43,1288,1800,7,7,12,178,118234
1,2015-02-20 02:57:05,1288,2300,12,12,14,474,140769
1,2015-02-22 05:34:40,1288,1100,7,6,11,230,226217
1,2015-02-25 04:18:55,1288,4600,11,11,14,289,134033
3,2015-02-24 03:09:25,3106,3540,44,38,36,432,153277
3,2015-02-22 02:43:52,3106,7035,54,49,57,756,115816
2,2015-02-25 03:28:14,4883,2775,110,108,154,872,166207
2,2015-02-24 20:06:47,4883,895,62,60,78,164,135591
2,2015-02-22 05:14:53,4883,5335,67,65,119,887,176208
2,2015-02-20 21:05:26,4883,1990,77,68,85,495,84275
2,2015-02-21 03:18:17,4883,5755,168,166,261,413,60548
2,2015-02-18 21:50:47,4883,2340,40,39,56,937,211006
2,2015-02-23 04:08:38,4883,2331,110,103,141,816,62221
2,2015-02-20 03:54:13,4883,8700,120,98,144,764,218250
2,2015-02-20 21:49:07,4883,1820,62,38,38,395,82840
2,2015-02-22 04:04:24,4883,1740,129,127,176,552,58710
2,2015-02-25 01:40:47,4883,3375,83,78,90,791,202192
2,2015-02-21 04:58:28,4883,2840,102,100,128,436,172163
5,2015-02-25 03:49:59,4883,1090,95,93,123,550,99149
2,2015-02-23 05:28:02,1925,1740,32,32,33,305,175650
2,2015-02-21 22:22:16,1925,2790,39,32,35,651,47065
2,2015-02-19 02:46:15,1925,3295,103,71,114,381,188170
2,2015-02-23 03:11:31,1925,4530,112,67,110,475,162583
2,2015-02-23 20:41:59,1925,2145,37,35,57,322,98946
2,2015-02-21 02:57:07,1925,2145,133,126,183,401,147703
1,2015-02-22 20:01:53,2329,1098,26,26,35,475,50206
1,2015-02-19 21:51:33,2329,1158,21,16,17,410,76430
5,2015-02-23 19:48:42,3839,3754,16,16,29,588,15028
5,2015-02-20 18:52:18,3839,2277,17,14,13,658,110169
4,2015-02-25 00:19:10,3614,5350,16,15,15,587,170542
1,2015-02-21 01:08:54,3614,2900,55,52,79,557,81735
4,2015-02-25 01:24:26,3614,3300,46,43,63,788,59042
4,2015-02-23 00:41:28,3614,4550,46,46,49,624,210067
4,2015-02-19 01:21:53,3614,6400,56,55,81,931,246668
4,2015-02-19 03:41:39,3614,2850,84,74,121,340,99089
4,2015-02-23 02:19:31,3614,2950,111,66,127,286,168957
4,2015-02-22 01:49:03,3614,2300,74,73,147,768,110800
4,2015-02-21 03:48:49,3614,4500,97,92,168,633,244028
3,2015-02-24 03:15:36,1364,2398,30,30,34,587,53938
3,2015-02-20 02:00:24,1364,1399,33,32,39,346,58321
3,2015-02-20 04:23:34,1364,1199,27,23,23,302,117809
3,2015-02-22 00:14:39,5842,1099,19,15,16,972,126515
3,2015-02-23 19:47:21,5842,2598,20,20,26,758,113544
3,2015-02-21 03:11:56,5842,5096,50,48,43,853,105882
3,2015-02-18 23:06:31,5842,2797,13,8,6,653,97744
3,2015-02-23 00:06:35,5842,3998,21,20,22,648,55621
3,2015-02-23 02:11:03,5842,5196,35,34,34,579,159683
4,2015-02-21 22:10:59,5842,4998,17,16,16,379,84555
3,2015-02-21 02:02:41,5842,7718,40,34,38,867,150651
1,2015-02-24 03:16:52,6263,1970,34,34,44,367,248304
1,2015-02-22 02:46:13,6263,1035,53,52,71,188,190111
1,2015-02-22 02:43:25,6263,2365,52,52,69,774,21632
1,2015-02-22 04:08:07,6263,895,48,48,67,646,40414
1,2015-02-22 00:15:56,6263,1035,24,21,19,611,47965
NA,2015-02-24 20:55:30,6263,900,22,22,37,637,30861
1,2015-02-22 04:17:40,6263,1235,46,46,67,548,229617
1,2015-02-22 02:29:09,6263,2465,50,50,60,772,32804
1,2015-02-20 02:46:50,6263,1735,53,52,60,235,138858
6,2015-02-23 18:48:33,2524,1650,NA,NA,NA,669,63193
6,2015-02-20 02:43:03,2524,1575,NA,NA,NA,965,6619
6,2015-02-25 00:31:37,2524,18305,NA,NA,NA,738,81874
6,2015-02-21 01:10:15,2524,2845,NA,NA,NA,584,137021
2,2015-02-21 01:13:56,2524,1050,NA,NA,NA,410,111255
6,2015-02-24 03:07:14,2524,4680,NA,NA,NA,432,36957
6,2015-02-23 00:00:45,2524,2195,NA,NA,NA,594,125701
6,2015-02-25 02:12:43,2524,2756,NA,NA,NA,421,188160
6,2015-02-22 20:26:46,6094,1695,NA,NA,NA,546,206244
6,2015-02-20 04:07:21,6094,1543,NA,NA,NA,205,214009
6,2015-02-21 21:10:03,6094,1044,NA,NA,NA,303,20414
6,2015-02-24 02:06:30,6094,537,NA,NA,NA,155,83609
6,2015-02-25 02:46:32,6094,973,NA,NA,NA,557,248941
6,2015-02-20 05:09:43,6094,1431,NA,NA,NA,546,146056
4,2015-02-24 01:16:55,3594,2400,40,36,34,419,85398
4,2015-02-20 02:53:43,3594,3550,80,58,96,613,44889
4,2015-02-19 21:17:36,3594,3100,36,26,26,793,123025
2,2015-02-22 01:15:39,3732,2514,94,93,155,291,5810
2,2015-02-19 23:30:03,3732,2496,37,26,34,804,206883
2,2015-02-22 00:43:05,3732,1939,68,68,107,721,151988
2,2015-02-20 01:30:46,3732,3907,105,95,104,737,61072
2,2015-02-22 20:40:41,3732,1398,72,63,67,279,212171
2,2015-02-21 21:39:27,3732,5290,75,71,96,312,50140
2,2015-02-21 04:16:09,3732,2743,138,134,190,514,179327
2,2015-02-22 22:31:06,3732,925,64,63,74,458,3682
2,2015-02-19 19:25:54,3732,1124,48,43,67,433,223600
1,2015-02-23 01:38:56,5619,2997,65,55,53,567,244179
1,2015-02-20 20:07:47,5619,4487,46,39,41,742,189258
1,2015-02-25 03:13:15,5619,1877,63,44,50,743,200431
1,2015-02-21 02:25:10,5619,3497,64,61,78,617,55269
1,2015-02-22 02:45:08,5619,1499,62,62,91,629,68740
1,2015-02-23 01:18:57,2859,4179,42,41,43,861,156339
1,2015-02-22 04:58:10,2859,2884,35,34,42,671,112285
1,2015-02-24 19:10:51,2859,1420,15,15,17,579,226684
1,2015-02-23 01:02:41,2859,2189,37,36,40,273,43686
1,2015-02-20 19:58:54,2859,1439,31,29,29,484,241059
6,2015-02-23 02:09:46,3221,2090,NA,NA,NA,513,146023
3,2015-02-23 02:25:04,3336,3110,26,25,37,234,87961
3,2015-02-25 02:39:25,3336,3375,23,20,21,425,78618
3,2015-02-25 01:39:38,3336,1420,12,12,12,282,87726
3,2015-02-21 02:59:49,3336,1200,30,30,35,200,31682
2,2015-02-22 05:56:32,664,630,20,20,37,477,140801
2,2015-02-25 05:36:13,664,2370,16,16,14,860,16444
2,2015-02-22 00:37:13,664,2370,39,38,64,497,49277
2,2015-02-22 03:37:04,664,1185,103,102,125,444,148766
2,2015-02-24 03:34:52,664,3682,84,70,99,601,15205
2,2015-02-18 23:29:30,6921,500,27,26,37,747,60628
6,2015-02-19 02:13:55,6497,3196,NA,NA,NA,341,76816
6,2015-02-24 00:56:49,6497,10544,NA,NA,NA,632,53522
1,2015-02-23 05:27:51,2343,2248,8,6,8,58,58182
1,2015-02-22 03:12:16,2343,4746,12,12,19,988,198293
1,2015-02-21 01:13:56,2343,2074,6,6,6,872,205716
2,2015-02-22 03:45:13,1552,3208,110,102,130,687,56
2,2015-02-22 23:21:11,1552,2788,32,28,28,128,148747
2,2015-02-25 02:36:33,1552,7234,94,71,115,143,146233
2,2015-02-19 02:55:04,1552,1373,105,65,120,326,177922
2,2015-02-24 21:06:41,1552,549,39,35,37,120,230935
2,2015-02-21 02:52:24,1552,3144,132,127,181,460,45827
2,2015-02-21 01:42:56,1552,3464,114,112,176,596,78301
2,2015-02-23 03:34:04,1552,3372,101,67,108,566,186995
1,2015-02-20 19:24:55,3158,1149,0,0,0,698,167319
1,2015-02-19 03:09:03,3158,1218,0,0,0,858,27000
4,2015-02-21 03:47:06,3158,1490,0,0,0,588,51129
1,2015-02-19 06:00:09,3158,1149,0,0,0,248,199275
3,2015-02-21 04:22:30,3782,1196,22,22,30,473,76086
1,2015-02-24 23:48:28,6626,2097,8,4,2,524,88388
1,2015-02-24 01:07:51,6626,4069,18,18,22,511,77603
1,2015-02-22 01:26:53,6626,2296,39,39,38,304,214953
1,2015-02-22 21:12:52,6626,3006,24,24,32,352,133786
1,2015-02-20 21:16:47,6626,2417,30,21,22,855,158941
3,2015-02-25 00:32:11,6039,945,7,7,6,474,159695
1,2015-02-18 20:45:45,6039,804,24,20,18,649,133539
1,2015-02-19 20:34:23,6039,1365,22,21,19,441,17727
1,2015-02-24 20:13:15,6039,4477,18,18,9,684,196314
1,2015-02-21 23:40:12,6039,1299,8,8,6,529,98524
1,2015-02-21 03:13:55,3722,3730,54,54,89,178,156032
1,2015-02-22 03:22:49,3722,1535,51,50,82,591,181821
1,2015-02-21 23:30:34,3722,4175,27,21,21,277,22701
1,2015-02-24 02:33:17,3722,1580,37,36,54,593,179683
1,2015-02-23 02:12:00,3722,1390,43,43,71,590,145283
3,2015-02-19 20:40:01,6125,1060,0,0,0,692,45283
3,2015-02-18 16:30:42,6125,495,0,0,0,822,54592
4,2015-02-22 06:47:48,4154,1895,19,19,28,594,91474
4,2015-02-21 04:37:49,4154,2300,82,80,111,834,198557
4,2015-02-20 05:32:10,4154,1295,30,29,38,367,67662
6,2015-02-19 01:11:16,4095,1350,NA,NA,NA,637,85038
NA,2015-02-20 01:37:07,4095,775,NA,NA,NA,474,172951
6,2015-02-20 00:39:37,4095,2150,NA,NA,NA,732,114755
6,2015-02-24 02:50:05,4095,1700,NA,NA,NA,891,222364
6,2015-02-21 02:34:36,4095,1150,NA,NA,NA,578,161232
6,2015-02-19 05:33:21,4095,875,NA,NA,NA,670,172576
6,2015-02-23 02:30:19,4095,2400,NA,NA,NA,776,153489
6,2015-02-23 04:03:27,4095,2050,NA,NA,NA,234,212981
6,2015-02-22 21:01:56,4095,2950,NA,NA,NA,268,76259
6,2015-02-21 02:24:29,4095,4950,NA,NA,NA,323,114104
6,2015-02-23 02:56:03,4095,1350,NA,NA,NA,535,188259
6,2015-02-22 04:49:33,4095,1400,NA,NA,NA,488,215906
6,2015-02-21 02:48:36,4095,1800,NA,NA,NA,353,58443
6,2015-02-19 01:45:01,4095,1400,NA,NA,NA,729,61195
2,2015-02-23 19:42:00,4943,4759,37,36,54,745,122658
2,2015-02-20 21:02:27,4943,1705,56,30,44,733,158472
2,2015-02-21 20:28:39,4943,3005,54,52,59,519,8916
2,2015-02-22 02:27:10,4943,9633,108,106,215,554,125268
2,2015-02-21 23:24:29,4943,1468,32,31,24,432,51316
2,2015-02-22 01:16:27,4943,1731,66,66,109,556,222982
NA,2015-02-19 04:23:38,4943,1919,52,50,55,522,105800
2,2015-02-19 02:07:40,4943,2570,103,75,98,444,24620
4,2015-02-20 01:51:06,4501,4000,109,109,147,402,86884
4,2015-02-19 21:32:31,4501,1800,61,39,50,576,45086
4,2015-02-23 00:43:48,4501,2900,55,54,59,666,28022
4,2015-02-21 03:03:51,4501,6000,143,137,259,1081,16845
4,2015-02-19 01:04:05,4501,1100,70,69,82,827,232587
4,2015-02-20 22:23:35,4501,2060,32,31,48,721,212041
4,2015-02-21 22:48:51,4501,1900,42,42,50,784,134820
4,2015-02-21 03:11:22,4501,1200,136,134,258,727,154488
4,2015-02-20 02:45:03,6151,1429,118,112,175,143,44741
4,2015-02-22 21:07:15,6151,1599,56,48,55,829,118634
4,2015-02-19 02:53:40,6151,3126,105,109,181,889,9230
4,2015-02-20 19:17:50,6151,2798,83,82,119,782,178247
4,2015-02-25 03:55:33,6151,2127,89,68,100,624,181365
1,2015-02-19 20:43:20,4700,2340,11,11,19,736,164750
1,2015-02-18 20:31:31,4700,6200,9,9,10,948,107659
5,2015-02-23 03:50:33,1759,4730,29,18,27,373,120119
5,2015-02-20 02:50:29,1759,3665,28,21,34,598,184037
5,2015-02-21 19:43:18,1759,5055,21,17,19,727,10305
6,2015-02-23 23:12:20,5021,2055,NA,NA,NA,649,203460
6,2015-02-21 18:02:32,5021,2555,NA,NA,NA,169,166519
4,2015-02-22 01:09:03,3278,1415,77,75,132,457,77779
4,2015-02-21 04:58:41,3278,2305,66,62,82,619,172117
4,2015-02-21 00:50:04,3278,4720,65,44,65,352,41049
4,2015-02-21 02:19:31,3278,2341,134,131,228,552,101758
4,2015-02-22 01:01:46,3278,2540,75,63,99,899,182174
4,2015-02-22 05:45:37,3278,3330,33,33,54,392,156532
4,2015-02-19 04:36:33,3278,4690,53,46,53,681,136437
6,2015-02-20 02:32:31,3751,825,NA,NA,NA,1157,169997
6,2015-02-21 02:57:14,3751,2319,NA,NA,NA,537,164567
6,2015-02-25 03:25:39,3751,2988,NA,NA,NA,685,46162
6,2015-02-23 03:36:16,3751,895,NA,NA,NA,241,200032
6,2015-02-24 20:41:16,3751,2615,NA,NA,NA,479,133417
6,2015-02-25 01:33:31,3751,3219,NA,NA,NA,925,20944
1,2015-02-23 03:06:12,3751,1794,NA,NA,NA,482,194677
6,2015-02-19 23:08:17,3751,1095,NA,NA,NA,1041,215890
4,2015-02-20 20:01:34,4258,2490,58,50,55,527,9434
4,2015-02-22 19:08:23,4258,1703,30,24,25,437,167563
4,2015-02-24 22:47:16,4258,1595,15,13,13,720,149461
4,2015-02-20 18:36:24,3321,1110,NA,NA,NA,613,31788
1,2015-02-20 22:26:57,3648,2057,15,15,14,302,114985
4,2015-02-22 02:34:03,6445,2850,14,13,22,661,44774
4,2015-02-21 04:44:46,6445,1850,11,11,14,284,91934
4,2015-02-21 19:22:51,6445,1075,6,6,13,515,126682
4,2015-02-22 02:43:07,6445,3025,13,13,25,631,123436
4,2015-02-22 23:47:28,6445,1800,6,6,10,439,174302
5,2015-02-22 20:53:02,6893,1625,13,12,12,490,248530
5,2015-02-21 01:03:47,6893,2345,17,16,26,490,181518
5,2015-02-19 20:04:48,6893,1270,14,7,8,442,89531
3,2015-02-19 03:58:55,3593,1107,16,13,12,429,218057
3,2015-02-18 20:48:05,3593,1873,10,10,12,454,235630
4,2015-02-20 02:27:16,239,11800,115,112,182,580,181724
4,2015-02-25 01:28:05,239,7500,92,90,127,406,138051
4,2015-02-22 02:28:50,239,2000,105,105,230,620,98321
6,2015-02-24 03:53:17,239,5050,79,73,104,573,155193
2,2015-02-21 19:39:15,777,1913,64,60,73,288,68767
2,2015-02-18 19:26:34,777,747,34,32,49,792,163273
2,2015-02-19 04:14:16,777,1121,93,94,109,374,27711
2,2015-02-22 05:50:08,777,798,48,48,90,303,23067
2,2015-02-20 04:10:13,777,2271,99,80,124,365,177787
2,2015-02-21 06:09:08,777,856,47,36,29,555,106554
1,2015-02-22 03:06:30,4076,3448,31,31,23,674,37501
1,2015-02-19 21:06:51,4076,2700,18,18,17,98,245274
1,2015-02-22 17:38:58,4076,399,5,5,5,714,10287
1,2015-02-22 02:25:06,3892,2365,19,19,32,306,33211
1,2015-02-22 01:37:03,3892,5685,17,17,24,521,55676
3,2015-02-21 22:07:30,6411,1775,18,18,16,547,218786
3,2015-02-20 01:36:53,6411,1375,31,30,30,710,187014
3,2015-02-25 01:33:22,6411,1232,29,35,25,398,244290
3,2015-02-24 18:25:25,6411,525,5,5,11,544,225388
3,2015-02-18 17:55:44,6411,1625,5,2,1,305,107134
4,2015-02-20 01:22:42,6889,2345,95,84,105,719,74790
4,2015-02-18 23:48:57,6889,4530,21,21,28,660,124936
3,2015-02-20 05:53:31,6889,2700,21,20,21,475,185184
4,2015-02-23 02:03:57,6889,4090,121,93,152,685,4890
4,2015-02-23 03:56:41,6889,2455,93,67,114,821,220970
4,2015-02-23 03:16:44,6889,1590,110,87,157,528,65745
4,2015-02-23 22:44:04,6889,3885,27,17,16,668,208581
4,2015-02-25 01:59:33,5460,1374,67,67,101,393,184598
4,2015-02-21 22:05:47,5460,1823,38,38,48,388,19008
4,2015-02-23 01:02:19,5460,1009,77,60,59,696,248483
4,2015-02-24 21:00:16,5460,2091,52,51,67,288,15859
3,2015-02-22 21:03:14,3106,3415,25,25,26,195,110158
3,2015-02-25 02:26:47,3106,3032,52,41,26,347,28808
1,2015-02-25 00:23:32,3106,1550,10,10,13,845,111823
3,2015-02-25 02:22:39,3106,1025,44,32,30,815,207434
3,2015-02-25 01:26:26,3106,1225,28,20,21,567,210195
3,2015-02-22 01:10:23,3106,5200,30,27,27,746,92717
3,2015-02-22 01:28:49,3106,3239,36,35,33,863,219266
2,2015-02-22 01:22:58,4883,6330,99,98,173,793,202581
2,2015-02-21 02:06:53,4883,4660,149,146,234,485,211135
2,2015-02-18 20:34:46,4883,2985,60,59,90,786,215163
2,2015-02-19 20:34:28,4883,1545,66,64,80,721,107405
2,2015-02-23 04:09:34,4883,2390,110,102,136,251,141515
2,2015-02-21 03:48:01,4883,3080,160,147,205,761,226511
5,2015-02-23 19:02:08,3839,3002,15,8,8,885,230905
6,2015-02-22 21:27:35,4574,1678,66,64,76,238,201952
2,2015-02-25 03:38:08,4574,2522,101,101,140,453,149430
2,2015-02-19 03:36:48,4574,4041,111,108,151,208,191255
2,2015-02-21 02:25:11,4574,3074,157,153,223,563,6587
2,2015-02-25 04:12:31,4574,1707,84,70,95,177,249892
2,2015-02-21 03:13:38,4574,2545,169,161,270,389,142606
1,2015-02-25 03:21:38,4574,2512,115,112,154,426,86373
2,2015-02-20 23:57:05,4574,2917,37,37,56,564,154038
2,2015-02-19 20:01:49,4574,2067,66,47,64,801,192907
2,2015-02-25 03:51:47,4574,3332,99,95,125,505,74334
4,2015-02-23 22:19:46,3614,2100,31,19,20,429,170758
4,2015-02-23 03:13:40,3614,4500,98,80,126,986,125226
4,2015-02-19 21:41:03,3614,3050,31,28,30,935,37696
4,2015-02-23 03:55:37,3614,1900,82,60,90,415,159491
3,2015-02-22 02:01:27,3614,2300,77,76,149,902,22479
4,2015-02-24 00:18:36,3614,2150,17,16,20,862,55015
2,2015-02-20 22:40:39,3614,3100,23,20,20,652,9832
3,2015-02-20 04:44:44,1364,2297,20,20,21,491,100224
6,2015-02-22 23:21:36,746,2442,NA,NA,NA,515,244571
3,2015-02-21 01:39:54,141,1271,35,33,31,615,129444
3,2015-02-19 04:46:56,141,2017,23,17,28,388,60782
3,2015-02-24 02:10:03,1603,2225,8,3,3,386,47609
3,2015-02-22 05:57:10,1603,3225,1,0,0,402,248653
3,2015-02-22 23:44:23,1603,1895,2,2,2,459,173252
3,2015-02-22 01:39:58,1603,5370,6,6,7,236,37263
3,2015-02-22 02:42:49,1603,2695,9,8,8,664,235556
5,2015-02-21 18:35:02,4813,789,11,7,7,464,142765
5,2015-02-25 01:03:07,4813,2767,24,22,29,477,19684
5,2015-02-25 02:57:56,4813,2826,46,42,68,534,121174
5,2015-02-20 19:27:54,4813,2455,24,15,18,756,101665
5,2015-02-20 23:35:58,4813,949,22,14,16,395,158749
6,2015-02-25 01:59:50,4813,2424,41,37,53,290,17593
1,2015-02-21 02:32:38,6263,1195,51,51,67,717,97336
1,2015-02-22 01:39:12,6263,7355,46,45,41,718,118547
1,2015-02-24 02:43:36,6263,8810,37,37,49,385,173311
1,2015-02-22 23:30:41,6263,1495,16,16,26,364,161910
1,2015-02-25 01:50:23,6263,2470,42,35,37,1226,2209
1,2015-02-25 02:55:54,6263,1295,46,43,67,168,220400
1,2015-02-23 03:04:45,6263,3590,49,49,85,235,5857
1,2015-02-22 03:09:03,6263,1470,52,51,75,534,89853
1,2015-02-24 04:11:39,6263,1035,31,31,53,188,174128
4,2015-02-21 03:29:25,6263,1135,54,54,104,675,166299
6,2015-02-23 02:10:20,2524,10770,NA,NA,NA,940,8061
5,2015-02-21 05:13:12,5814,2900,40,38,43,653,125704
5,2015-02-19 03:19:46,5814,1759,62,48,63,782,136305
5,2015-02-21 01:28:33,5814,2200,44,38,56,73,98463
5,2015-02-23 19:59:23,5814,3150,14,14,24,704,29456
5,2015-02-21 03:10:08,5814,3200,62,60,100,438,14390
5,2015-02-18 20:03:01,5814,1550,21,16,21,417,95124
5,2015-02-21 19:39:44,2947,1985,14,10,12,758,148981
1,2015-02-19 19:23:34,3676,1095,17,17,26,811,60673
4,2015-02-19 02:53:51,3594,4450,66,37,68,618,76291
4,2015-02-23 02:32:03,3594,3950,82,53,100,452,196042
4,2015-02-21 03:32:07,3594,2500,78,78,129,344,129841
4,2015-02-24 02:24:29,3594,3600,60,46,63,494,186247
4,2015-02-20 01:47:48,3594,2300,68,61,80,209,97460
4,2015-02-20 03:02:58,3594,4350,81,55,95,481,77385
4,2015-02-21 02:34:30,3594,4200,80,73,108,790,192904
4,2015-02-20 02:33:22,3594,3750,78,54,93,685,67687
2,2015-02-22 04:11:40,3732,1298,115,112,170,792,233687
2,2015-02-21 03:29:16,3732,3493,162,161,240,775,230553
2,2015-02-20 02:46:49,3732,4967,149,108,188,507,210451
2,2015-02-25 00:56:47,3732,1690,53,52,55,636,220173
2,2015-02-24 03:06:16,3732,1124,99,85,120,434,81843
3,2015-02-21 23:36:58,3732,2215,57,55,67,348,16108
